id,city,question
1698af3c,Rome,Which district across the River Tiber is known for its nightlife and dining options?
1698af3c,Rome,What activity can be enjoyed while exploring the streets of Trastevere at night?
1698af3c,Rome,During which season are temporary bars set up on Isola Tiberina?
1698af3c,Rome,What type of establishments are constructed on Isola Tiberina during the summer?
1698af3c,Rome,Which island in the Tiber River hosts various activities and temporary bars during summer?
d4e0c579,Rome,Which famous square is located across the river in the Vatican?
d4e0c579,Rome,What is the name of the square in Trastevere where you can enjoy street entertainers?
d4e0c579,Rome,What are the two main ways to enjoy the Piazza Santa Maria in Trastevere?
d4e0c579,Rome,"If I want to save money, where can I sit and enjoy the Piazza Santa Maria in Trastevere?"
d4e0c579,Rome,What kind of performers can be found in the Piazza Santa Maria in Trastevere?
fb610724,Rome,Which garden is popular among gay travellers on Friday nights in Rome?
fb610724,Rome,What are the two large discos mentioned for gay travellers in Rome?
fb610724,Rome,What is the main meeting place for gay travellers after dinner in Rome?
fb610724,Rome,Which sauna is noted for being open 24 hours during weekends in Rome?
fb610724,Rome,What is the gay meeting spot on the Palatine hill in Rome that offers spectacular views?
559bc1a7,Rome,Which ancient sites can be found in the outskirts of Rome?
559bc1a7,Rome,What is the district called that contains Ostia?
559bc1a7,Rome,What type of destination is Ostia?
559bc1a7,Rome,What is the notable historical feature in Ostia?
559bc1a7,Rome,Which municipio is Ostia part of?
37d6fdcb,Rome,What type of food is Panino?
37d6fdcb,Rome,Which country is Panino from?
37d6fdcb,Rome,Is Panino a sandwich?
37d6fdcb,Rome,What is the Italian term for sandwich?
37d6fdcb,Rome,What kind of dish can I expect if I order Panino in Rome?
b8526928,Rome,What is the local term for pizza by the slice in Rome?
b8526928,Rome,Is 'Pizza a taglio' a type of pizza in Rome?
b8526928,Rome,Can I order just a slice of pizza in Rome?
b8526928,Rome,Which city is known for its 'Pizza a taglio'?
b8526928,Rome,What does 'Pizza a taglio' mean in English?
95add660,Rome,How is Pizza al Taglio typically served?
95add660,Rome,What does 'etto' stand for when buying Pizza al Taglio?
95add660,Rome,How do you indicate the amount of Pizza al Taglio you want?
95add660,Rome,What is the usual price unit for Pizza al Taglio?
95add660,Rome,How is Pizza al Taglio typically eaten?
312c7af4,Rome,What other attraction is located near the Planetarium?
312c7af4,Rome,Is there a museum dedicated to astronomy at the Planetarium?
312c7af4,Rome,Which part of Rome is the Planetarium situated in?
312c7af4,Rome,What is the name of the museum next to the Planetarium?
312c7af4,Rome,Is the Planetarium a suitable place for kids in Rome?
384a4da7,Rome,What age group typically gathers around Piazza delle Coppelle and Piazza di Pietra for pre-dinner drinks?
384a4da7,Rome,Which area is popular among younger generations for pre-dinner drinks?
384a4da7,Rome,Where do people usually sit to drink in the narrow streets behind the Pantheon?
384a4da7,Rome,What is the local term for pre-dinner drinks in Rome?
384a4da7,Rome,What kind of food accompanies pre-dinner drinks in Rome?
fb2302ad,Rome,What is the name of the salad mentioned in the Rome travel guide?
fb2302ad,Rome,Is chicory used in any salad in Rome?
fb2302ad,Rome,What kind of dish is Puntarelle?
fb2302ad,Rome,Is there a specific salad associated with Rome in the guide?
fb2302ad,Rome,Does the guide mention a salad made with chicory?
1b89d374,Rome,What is the name of the main railway station near the Baths of Diocletian?
1b89d374,Rome,Which museum is located in the South-West corner of the Baths of Diocletian complex?
1b89d374,Rome,What type of collection does the National Museum of Rome hold?
1b89d374,Rome,Are there other museums devoted to ancient Rome besides the National Museum?
1b89d374,Rome,Where are some of the other museums devoted to ancient Rome located?
7ef30c55,Rome,What is the nickname of Rome?
7ef30c55,Rome,Which empire was Rome famed for?
7ef30c55,Rome,Which region is Rome the largest city of?
7ef30c55,Rome,How many years has Rome existed for approximately?
7ef30c55,Rome,What is the name of the city-state that is an enclave within Rome?
ff7b8172,Rome,What is the local name for the historical centre of Rome?
ff7b8172,Rome,What percentage of Rome's area is the historical centre?
ff7b8172,Rome,Which walls mainly enclose the historical centre of Rome?
ff7b8172,Rome,Which organization protects the historical centre of Rome?
ff7b8172,Rome,How many districts can Rome be divided into?
54a0c4e4,Rome,What variety of items can I shop for in Rome?
54a0c4e4,Rome,Are there any large department stores in Rome?
54a0c4e4,Rome,Can I find outlet shopping in Rome?
54a0c4e4,Rome,Where are most of the shopping centres located in Rome?
54a0c4e4,Rome,Is Rome a good place to buy antiques?
5ebdf436,Rome,What should I do if someone approaches me trying to sell something in Rome?
5ebdf436,Rome,How can I deal with panhandlers in Rome?
5ebdf436,Rome,What's the best way to handle unwanted conversations with strangers in Rome?
5ebdf436,Rome,Should I engage with talkative taxi drivers in Rome?
5ebdf436,Rome,What is the local way to respond to people seeking attention in Rome?
ba3f2531,Rome,What's a good way to avoid 'tourist trap' restaurants in Rome?
ba3f2531,Rome,Are highly visible restaurants in Rome always the best choice?
ba3f2531,Rome,Who might guidebooks not always be reliable for finding good restaurants in Rome?
ba3f2531,Rome,Where can I find more authentic restaurants in Rome?
ba3f2531,Rome,Is it better to look for restaurants in residential areas of Rome?
46887013,Rome,Is Rome generally safe for solo female travelers?
46887013,Rome,What area should I be cautious in at night in Rome?
46887013,Rome,What are the most common types of crimes targeting tourists in Rome?
46887013,Rome,What should I do if I'm pickpocketed in Rome?
46887013,Rome,What phrase should I use to call for help if I'm a victim of theft in Rome?
90001be1,Rome,Which two major football clubs are based in Rome?
90001be1,Rome,What is the local name for the match between A.S. Roma and S.S. Lazio?
90001be1,Rome,"What should tourists avoid wearing when in Rome, especially during football matches?"
90001be1,Rome,What kinds of incidents have foreign football fans experienced in Rome?
90001be1,Rome,What is the recommended approach for tourists regarding local football rivalries in Rome?
c63004ee,Rome,Which museum in Rome has an enormous model of Imperial Rome?
c63004ee,Rome,What kind of collection can be found at Rome's National Museum at the Baths of Diocletian?
c63004ee,Rome,Where is the Museo di Civilta Romana located?
c63004ee,Rome,What is close to Piazza Navona and has a vast archaeological collection?
c63004ee,Rome,What types of displays does the Museo di Civilta Romana have besides the model of Imperial Rome?
278a2ec7,Rome,Where is the Wax Museum located in Rome?
278a2ec7,Rome,What is the address of Rome's Wax Museum?
278a2ec7,Rome,Which famous square is near the Wax Museum?
278a2ec7,Rome,Are there positive reviews about the Wax Museum in Rome?
278a2ec7,Rome,Can visitors leave comments about their experience at the Wax Museum?
f1856003,Rome,What is the nightly accommodation tax for a three-star hotel in Rome?
f1856003,Rome,How much is the accommodation tax for a five-star hotel in Rome per night?
f1856003,Rome,What is the purpose of the accommodation tax in Rome?
f1856003,Rome,How can the accommodation tax in Rome be paid?
f1856003,Rome,What is the accommodation tax for campsites in Rome per night per person?
cd232229,Rome,What is the main ingredient in 'Scaloppine alla romana'?
cd232229,Rome,Which vegetable is used in the dish 'Scaloppine alla romana'?
cd232229,Rome,How are the artichokes described in the dish 'Scaloppine alla romana'?
cd232229,Rome,What cooking method is used for the veal in 'Scaloppine alla romana'?
cd232229,Rome,Is 'Scaloppine alla romana' a dish from Rome?
254d8fc6,Rome,What position did Rome hold in a 2010 study regarding pickpocketing of tourists?
254d8fc6,Rome,Which pocket is particularly vulnerable to pickpocketing?
254d8fc6,Rome,What accessory is recommended to use for carrying valuables?
254d8fc6,Rome,What specific groups are known to pickpocket on the Rome Metro?
254d8fc6,Rome,What tactic do these groups use to distract their targets?
0cee26fc,Rome,Should I wear a skirt above the knee when visiting churches in Rome?
0cee26fc,Rome,Are there places to buy cover-ups near churches with strict dress codes?
0cee26fc,Rome,Will I be allowed into St. Peter's if I'm wearing a sleeveless top?
0cee26fc,Rome,Is it common for all churches in Rome to enforce dress codes?
0cee26fc,Rome,What kind of reaction might I face from locals if I wear revealing clothes in Rome?
d7baaf0f,Rome,Which city is being referred to in the travel text?
d7baaf0f,Rome,What aspect of the trip is being discussed in the text?
d7baaf0f,Rome,Is there a specific subsection mentioned for the sleep category?
d7baaf0f,Rome,What direction is indicated in the text?
d7baaf0f,Rome,Is there a particular area of the city mentioned for accommodation?
8d976d12,Rome,What park can be found in the south of Rome?
8d976d12,Rome,What kind of architecture can be seen at EUR in Rome?
8d976d12,Rome,Which ancient burial sites are located in the southern part of Rome?
8d976d12,Rome,What are the extensive suburban areas in southern Rome called?
8d976d12,Rome,Which notable ancient road is situated in southern Rome?
6d65d28a,Rome,What are the ancient baths near the Colosseum called?
6d65d28a,Rome,Which direction should I go to find the old Appian Way from the baths?
6d65d28a,Rome,What is the name of the tomb mentioned along the Appian Way?
6d65d28a,Rome,What are the names of some Roman ruins I can see along the Appian Way?
6d65d28a,Rome,What kind of infrastructure can be seen nearby the Villa dei Quintili?
830d37d9,Rome,What is the main protein in Spaghetti alla Carbonara?
830d37d9,Rome,Which cheese is used in Rigatoni alla Carbonara?
830d37d9,Rome,Is the sauce for Spaghetti alla Carbonara made with whole eggs or just the yolks?
830d37d9,Rome,What type of pork is used in the traditional Carbonara sauce in Rome?
830d37d9,Rome,"Besides Spaghetti, what other type of pasta is mentioned for alla Carbonara?"
60353fb8,Rome,When did the first Starbucks open in Rome?
60353fb8,Rome,What should you order if you want coffee with milk in Rome?
60353fb8,Rome,What is the common term for a standard espresso in Rome?
60353fb8,Rome,How is a latte macchiato different from a caffe latte?
60353fb8,Rome,What is the social norm regarding ordering cappuccino in Rome?
3d417a6e,Rome,What are some examples of early Christian churches in Rome?
3d417a6e,Rome,How far back do the oldest churches in Rome date?
3d417a6e,Rome,Are there modern churches in Rome as well?
3d417a6e,Rome,Which churches are known for their classical art?
3d417a6e,Rome,What kind of decor can be found inside Rome's churches?
0faf922c,Rome,Which famous landmark in Rome is known for pickpocketing activity?
0faf922c,Rome,What specific bus route in Rome is notorious for pickpockets?
0faf922c,Rome,Should I keep my valuables in the hotel room safe?
0faf922c,Rome,What trick do pickpockets use on the metro or train when doors are closing?
0faf922c,Rome,Which part of Rome is known for pickpocketing along with the main railway station?
de7c6285,Rome,What type of art can I see at the Capitoline Museums?
de7c6285,Rome,In which district is the Capitoline Museums located?
de7c6285,Rome,What is the focus of the collection at the Galleria d'Arte Antica?
de7c6285,Rome,Which palace houses the Galleria d'Arte Antica?
de7c6285,Rome,Which part of the city is the Barberini palace located in?
18edf4d4,Rome,How do I access the Palatine Hill?
18edf4d4,Rome,Which hill was Remus said to have occupied?
18edf4d4,Rome,Which hill overlooks the Forum?
18edf4d4,Rome,What is the Municipality of Rome hosted on?
18edf4d4,Rome,Which hills are northeast of the Roman Forum?
2373a144,Rome,"What is the name of the attraction located on Via dei Santi Apostoli, 20?"
2373a144,Rome,What are the operating hours for the Time Elevator attraction?
2373a144,Rome,What types of shows are offered at the Time Elevator?
2373a144,Rome,Is the Time Elevator suitable for those who are faint-hearted?
2373a144,Rome,Where is the Time Elevator located in relation to popular landmarks?
f5511c61,Rome,Is the Vatican generally suitable for kids?
f5511c61,Rome,What specific part of the Vatican do children often enjoy?
f5511c61,Rome,How many steps are there to the top of St. Peter's Basilica dome?
f5511c61,Rome,Is there an alternative to climbing all the steps to the top of the dome?
f5511c61,Rome,What should families do to avoid getting separated in the Vatican Museum?
1b3b5ede,Rome,What type of accommodations are prevalent southwest of Termini railway station in Rome?
1b3b5ede,Rome,Who typically stays in the hotels southwest of Termini railway station?
1b3b5ede,Rome,Which area is recommended for a first-time visitor to stay in Rome?
1b3b5ede,Rome,What is the benefit of staying near the Pantheon in Rome?
1b3b5ede,Rome,"What is a budget-friendly alternative to hotels in downtown Rome, especially for couples?"
cf305bce,Rome,"Which company manages Piper, Gilda, and Alien clubs in Rome?"
cf305bce,Rome,Where is Gilda located in Rome?
cf305bce,Rome,Where do these clubs move to during the summer?
cf305bce,Rome,Which club can be found at the seaside during summer?
cf305bce,Rome,"Which station are the clubs not far from, except Gilda?"
87bf7aef,Rome,What distinction has the historic centre of Rome been given by UNESCO?
87bf7aef,Rome,Which types of historical structures are prevalent in Rome?
87bf7aef,Rome,What is Rome's reputation in terms of global fashion?
87bf7aef,Rome,What is a notable trend in Rome's nightlife scene?
87bf7aef,Rome,"What kind of shops can be found in Rome, given its fashion history?"
597fdb05,Rome,Which road connects the Colosseum and Piazza Venezia?
597fdb05,Rome,What significant event happened between 1931 and 1933 regarding Via dei Fori Imperiali?
597fdb05,Rome,What can you see on your right while heading towards the Colosseum from Piazza Venezia?
597fdb05,Rome,What is located underneath Colle Oppio park?
597fdb05,Rome,Which hill features the ruins of Trajan's baths?
13f24b35,Rome,Which famous movie was filmed at Piazza di Spagna?
13f24b35,Rome,Who sculpted the elephant statue in Piazza della Minerva?
13f24b35,Rome,What is the current function of Palazzo Farnese?
13f24b35,Rome,Which piazza was the scene of Rome's executions in the past?
13f24b35,Rome,What is the notable feature of Piazza Navona?
fbf38539,Rome,Which Roman king is credited with the construction of the Servian Wall?
fbf38539,Rome,In what century was the Servian Wall actually built based on archaeological evidence?
fbf38539,Rome,Where can remnants of the Servian Wall be seen near a railway station?
fbf38539,Rome,Who built the walls to protect Rome's expanded territory in the Third Century AD?
fbf38539,Rome,What is the condition of the remaining sections of the Aurelian Walls?
cc0e5182,Rome,What type of communities first inhabited the seven hills of Rome?
cc0e5182,Rome,How did the settlements on the seven hills start working together?
cc0e5182,Rome,What did the valleys between the hills eventually become?
cc0e5182,Rome,What was the Roman Forum before it was a forum?
cc0e5182,Rome,What process did the settlements use to connect with each other?
b7b70df3,Rome,What phrase indicates that the gelato is made by craftsmen?
b7b70df3,Rome,"If the gelato colors are dull, what does this likely indicate?"
b7b70df3,Rome,Which unusual flavor might suggest the gelato isn't traditional?
b7b70df3,Rome,What is an unusual behavior among Italians that might indicate a great gelato spot?
b7b70df3,Rome,Name one of the recommended gelato producers in Rome.
c68bc69a,Rome,How many campsites are located near Rome?
c68bc69a,Rome,Are there any places to camp around Rome?
c68bc69a,Rome,Could you name one of the campsites close to Rome?
c68bc69a,Rome,Is camping available near Rome?
c68bc69a,Rome,What kind of accommodations are mentioned for Rome under the 'Sleep' section?
9afd488c,Rome,What's the maximum fine for buying fake goods in Italy?
9afd488c,Rome,What's the typical price unsuspecting tourists pay for fake Louis Vuitton bags in Rome?
9afd488c,Rome,Is it legal to buy fake products in Italy?
9afd488c,Rome,Where are fake Louis Vuitton bags commonly sold in Rome?
9afd488c,Rome,What should you do before buying fake bags in Rome?
bcf5b31e,Rome,How many churches are there in Rome?
bcf5b31e,Rome,What fraction of Rome's churches are deemed worth visiting?
bcf5b31e,Rome,Is it true that there are over 300 churches in Rome worth seeing?
bcf5b31e,Rome,Would it be correct to say that about a third of the churches in Rome are notable?
bcf5b31e,Rome,How many churches in Rome might be of interest to tourists?
643aad1c,Rome,What is the name of the alternative pass mentioned in the text?
643aad1c,Rome,How many days does the OMNIA Vatican and Rome pass cover?
643aad1c,Rome,Does the OMNIA pass include entry to the Sistine Chapel?
643aad1c,Rome,What is the cost of the OMNIA Vatican and Rome pass?
643aad1c,Rome,Does the OMNIA pass offer fast track entry to St Peter's Basilica?
273bb238,Rome,Who frequently contributes to the Rome guide?
273bb238,Rome,What types of businesses are often added to the guide?
273bb238,Rome,What is regularly done to maintain the quality of the guide?
273bb238,Rome,Which sites might have false reviews from hotel owners?
273bb238,Rome,What is advised before booking a hotel from the guide?
d73f1b38,Rome,What language skill do Romans who are helpful to tourists usually have?
d73f1b38,Rome,How can I encourage a Roman local to share their knowledge about the city's nightlife?
d73f1b38,Rome,What topic will Romans likely discuss if you offer them a beer?
d73f1b38,Rome, Who is likely to share tips about night life in Rome if offered a beer?
d73f1b38,Rome,What aspect of Roman life might locals share with tourists over a beer?
e5c72cbc,Rome,Which district east of Termini Station is known for its nightlife with university students?
e5c72cbc,Rome,What is the name of the oldest Irish pub in Rome?
e5c72cbc,Rome,Which cathedral is close to the oldest Irish pub in Rome?
e5c72cbc,Rome,What are the names of the other two Irish pubs near Santa Maria Maggiore Cathedral?
e5c72cbc,Rome,Which day of the week is particularly crowded with people moving between pubs in the San Lorenzo district?
de28ce3d,Rome,Which city are the Seven Hills located in?
de28ce3d,Rome,Why might it be challenging for a current tourist to distinguish the Seven Hills of Rome?
de28ce3d,Rome,What has contributed to the Seven Hills becoming less distinct over time?
de28ce3d,Rome,How many hills can be observed in Rome besides the famous seven?
de28ce3d,Rome,Where were many of the additional hills situated during the Roman era?
52816750,Rome,What section of the guide is Trastevere listed under for Rome?
52816750,Rome,Does the text mention any specific attractions in Trastevere?
52816750,Rome,Is Trastevere recommended as a place to stay in Rome?
52816750,Rome,Are there any specific hotels or accommodations mentioned for Trastevere?
52816750,Rome,Is Trastevere listed under a particular subsection for sleeping options in Rome?
331b6888,Rome,Which river is Trastevere located on?
331b6888,Rome,What type of streets are characteristic of Trastevere?
331b6888,Rome,Which famous artist was inspired by Trastevere's plazas?
331b6888,Rome,In which part of Rome is Trastevere situated relative to the Vatican?
331b6888,Rome,What aspect of Rome's life is Trastevere known for now?
a6f0e780,Rome,What is the base of the sauce for Trippa alla romana?
a6f0e780,Rome,Which type of oil is used in Trippa alla romana?
a6f0e780,Rome,Does Trippa alla romana include garlic?
a6f0e780,Rome,Is wine or vinegar used in Trippa alla romana?
a6f0e780,Rome,What is the main ingredient of Trippa alla romana?
51600eda,Rome,Is the Vatican in Rome?
51600eda,Rome,Am I looking at the right section for accommodation near the Vatican?
51600eda,Rome,Does this part discuss places to stay in Rome?
51600eda,Rome,Is information about the Vatican found here?
51600eda,Rome,Should I be looking at a specific subsection for details on the Vatican?
92950df7,Rome,Is the Vatican an independent state within Rome?
92950df7,Rome,Are there museums within the Vatican?
92950df7,Rome,Does the Vatican contain historical relics?
92950df7,Rome,Is the Vatican located in Central Rome?
92950df7,Rome,Is the Vatican surrounded by an Italian neighbourhood?
c7893fa4,Rome,What kind of vegetarian options are commonly found in Rome's buffets?
c7893fa4,Rome,Can vegans find suitable pizzas in Rome?
c7893fa4,Rome,Which pizza type is mentioned as cheese-less?
c7893fa4,Rome,Are there vegetarian options for roasted vegetables in Rome?
c7893fa4,Rome,What is the typical base for a Marinara pizza?
f344fd9a,Rome,Is tipping mandatory in Rome?
f344fd9a,Rome,Are tips usually included in the price by law in Rome?
f344fd9a,Rome,Can waiters in Rome sometimes bring pricier items than what you ordered?
f344fd9a,Rome,Is it common for waiters in Rome to ask for tips?
f344fd9a,Rome,What is one way waiters in Rome might try to take advantage of customers?
64cd230a,Rome,What kind of people frequently contribute to this Rome guide with their accommodation services?
64cd230a,Rome,What should I do before deciding on a hotel from this guide?
64cd230a,Rome,Which types of reviews should I be cautious of when looking at Rome hotels?
64cd230a,Rome,What is the issue with some Rome hotel owners regarding their reviews?
64cd230a,Rome,Which popular websites might contain false reviews from Rome hotel owners?
8e00fd60,Rome,What are the public water fountains in Rome called?
8e00fd60,Rome,Is the water from Rome's public fountains safe to drink?
8e00fd60,Rome,How can I get water from a 'nasone' fountain?
8e00fd60,Rome,Where does the water in Rome's 'nasone' fountains come from?
8e00fd60,Rome,Why should I avoid putting my lips around the bottom hole of a 'nasone' fountain?
8e82659e,Rome,Which part of the taxi should I check to find the license number?
8e82659e,Rome,How much can a taxi bill be inflated by in mere seconds?
8e82659e,Rome,What activity should I be cautious about when paying a taxi driver?
8e82659e,Rome,What is the specific concern mentioned regarding taxi bills?
8e82659e,Rome,Which type of vehicle does the advice pertain to?
e5f67058,Rome,What is the quality of Kosher food in Rome?
e5f67058,Rome,Which area is La Taverna del Ghetto located in?
e5f67058,Rome,How much variety is there in Rome's Kosher dining scene?
e5f67058,Rome,What is the name of the recommended Kosher restaurant in Rome?
e5f67058,Rome,Is the Jewish Quarter in Rome worth visiting for Kosher food?
238a461d,Rome,What are the two most popular viewpoints in Rome?
238a461d,Rome,Which viewpoint is best reached by car and offers views of central Rome?
238a461d,Rome,Which hill features an orange grove and is less frequented by tourists?
238a461d,Rome,Which viewpoint requires a climb after taking metro Line A to Piazza del Popolo?
238a461d,Rome,What is the preferred mode of transport to reach the viewpoint at Monte Mario?
81a2ac61,Rome,Is it possible to find affordable food in Rome?
81a2ac61,Rome,"If I'm not familiar with Rome, will I likely end up paying more for food?"
81a2ac61,Rome,Does eating in the central area of Rome tend to be more expensive?
81a2ac61,Rome,Is the cost of food generally higher in the central district compared to other areas?
81a2ac61,Rome,Will my lack of city knowledge likely affect how much I spend on food in Rome?
f6acb322,Rome,What kinds of animals can be seen at Zoomarine?
f6acb322,Rome,How far is Zoomarine from Rome?
f6acb322,Rome,What are the transportation options to get to Zoomarine?
f6acb322,Rome,Are there any recreational facilities like swimming pools at Zoomarine?
f6acb322,Rome,Which railway stations offer free transport to Zoomarine?
49a27396,Rome,How far is Valmontone outlet from Rome?
49a27396,Rome,Which motorway leads to Valmontone outlet from Rome?
49a27396,Rome,What is the distance from Rome to Valmontone outlet in miles?
49a27396,Rome,How long does it take to reach Valmontone by train?
49a27396,Rome,"Which is further from Rome, Valmontone or Castel Romano?"
ddc9a170,Rome,What is the typical price range for lunch at a restaurant in Rome?
ddc9a170,Rome,What is usually included in a €15-20 lunch menu in Rome?
ddc9a170,Rome,Who can you observe to find a good lunch spot in Rome?
ddc9a170,Rome,What might increase the cost of your lunch in Rome?
ddc9a170,Rome,What is typically the final item served in a €15-20 lunch menu in Rome?
93038a2c,Rome,What is the approximate cost of a meal at night in a pizza restaurant in Rome?
93038a2c,Rome,How much might I spend on a meal in Rome if I only order a main course?
93038a2c,Rome,What is the base price for a simple pizza without cheese in a decent restaurant in Rome?
93038a2c,Rome,Which type of pizza is typically the cheapest in Rome?
93038a2c,Rome,How does the price of pizza vary with toppings in Rome?
85af16f2,Rome,What is the starting price for a sit-down meal in a restaurant?
85af16f2,Rome,Is €20 considered expensive for a meal in a restaurant?
85af16f2,Rome,What is the upper limit mentioned for dining out?
85af16f2,Rome,Is the pricing per person or per table?
85af16f2,Rome,Are there cheaper options than €20 for a meal?
4c681d7d,Rome,How much does it cost to get a can of soda?
4c681d7d,Rome,Is there a place to sit while eating pizza?
4c681d7d,Rome,What is the approximate cost of a slice of pizza?
4c681d7d,Rome,Can I choose the size of my pizza order?
4c681d7d,Rome,How much does water cost?
99bf7d09,Seoul,What is the budget mentioned for this part of the trip?
99bf7d09,Seoul,"Is the budget for meals in Seoul under 15,000 Korean Won?"
99bf7d09,Seoul,"Are there any meals within a 15,000 Won budget in Seoul?"
99bf7d09,Seoul,"Does the budget for dining in Seoul exceed 15,000 Won?"
99bf7d09,Seoul,"Is the dining budget in Seoul exactly 15,000 Won?"
b27d9d97,Seoul,What is the city mentioned in the travel text?
b27d9d97,Seoul,Which section of the travel guide does this text belong to?
b27d9d97,Seoul,Is there a specific subsection mentioned for this part of the guide?
b27d9d97,Seoul,What is the minimum amount in KRW mentioned in the text?
b27d9d97,Seoul,What currency is used in the given price?
571a08c6,Seoul,How many districts is Seoul divided into?
571a08c6,Seoul,What are the two halves of Seoul divided by the Han river?
571a08c6,Seoul,Which are the two largest core areas in Seoul?
571a08c6,Seoul,What is the name of the college district in Seoul?
571a08c6,Seoul,Which island is mentioned as a smaller center to explore in Seoul?
dd16e2c8,Seoul,Are there many bakeries in Seoul?
dd16e2c8,Seoul,Can I find well-known bakery chains in Seoul?
dd16e2c8,Seoul,Are bakeries common throughout Seoul?
dd16e2c8,Seoul,Will I find familiar big chain bakeries in Seoul?
dd16e2c8,Seoul,Is it easy to find a bakery in Seoul?
eb6058f5,Seoul,What city is being discussed in this travel text?
eb6058f5,Seoul,Which aspect of travel is being covered in this section?
eb6058f5,Seoul,Is there a specific subsection mentioned for this aspect?
eb6058f5,Seoul,What type of travel budget is being referred to?
eb6058f5,Seoul,Is there any particular dining option or restaurant mentioned for the budget category?
e35576ed,Seoul,Is it allowed to fly drones in Seoul?
e35576ed,Seoul,Are there restrictions on drone usage north of the Han River?
e35576ed,Seoul,Can I use a drone to take photos in all areas of Seoul?
e35576ed,Seoul,Is Seoul a drone-friendly city for photography?
e35576ed,Seoul,What should I avoid doing with drones in Seoul?
e9dd8c26,Seoul,"What are banchan, and when are they typically served?"
e9dd8c26,Seoul,Why might some restaurants in Seoul not accept solo diners?
e9dd8c26,Seoul,What phrase can I use to ask for a table for one person in Seoul?
e9dd8c26,Seoul,What is a potential issue with portion sizes for solo diners in Korean BBQ restaurants?
e9dd8c26,Seoul,What is the purpose of the soup served with main dishes in Seoul?
96ee159e,Seoul,Which districts are located in the eastern part of Seoul?
96ee159e,Seoul,Is Dongdaemun-gu in the east of Seoul?
96ee159e,Seoul,Which area in eastern Seoul is known for its greenery?
96ee159e,Seoul,Are there cultural sites in the Gwangjin-gu district?
96ee159e,Seoul,Is Seongdong-gu in eastern Seoul?
7d7612c6,Seoul,What kind of scam is common around the Jogyesa temple in Seoul?
7d7612c6,Seoul,How can you identify fake monks in Seoul?
7d7612c6,Seoul,What is the proper way to donate money at temples in Seoul?
7d7612c6,Seoul,What do fake monks in Seoul offer in exchange for donations?
7d7612c6,Seoul,Which group do the fake monks in Seoul pretend to belong to?
d81888c9,Seoul,Which area in Seoul is known for starting fashion trends?
d81888c9,Seoul,Which university in Seoul has a famous art school influencing local fashion?
d81888c9,Seoul,What kind of fashion styles can be found in the Hongdae area?
d81888c9,Seoul,Which university has a major shopping area in front of its main gate?
d81888c9,Seoul,What kind of service is available at Ewha Women's University for custom clothing?
eb6f972b,Seoul,Which song made the Gangnam & Seocho districts famous?
eb6f972b,Seoul,What kind of buildings dominate the Gangnam & Seocho districts?
eb6f972b,Seoul,How is the real estate in the Gangnam & Seocho area generally priced?
eb6f972b,Seoul,Which districts are known as the glitzy center of modern Seoul?
eb6f972b,Seoul,What are the official district names for Gangnam & Seocho?
4f01797b,Seoul,Which city's accommodation options are being discussed?
4f01797b,Seoul,What type of hotels can be found in Gangnam?
4f01797b,Seoul,Is the Imperial Palace Hotel located in Gangnam?
4f01797b,Seoul,Does the list of luxury hotels in Gangnam include the Park Hyatt Seoul?
4f01797b,Seoul,Is the Ritz-Carlton mentioned as a luxury hotel in Gangnam?
1c19b9ad,Seoul,What year was Gyeongbokgung Palace originally built?
1c19b9ad,Seoul,Which days of the week is Gyeongbokgung Palace closed?
1c19b9ad,Seoul,What are the times for the English guided tours at Gyeongbokgung Palace?
1c19b9ad,Seoul,Which subway line and exit should I take to reach Gyeongbokgung Palace?
1c19b9ad,Seoul,What is the significance of Gyeongbokgung Palace during the Joseon Dynasty?
9a39d77f,Seoul,What river does Hangang Citizen's Park run alongside?
9a39d77f,Seoul,How many districts does the park pass through?
9a39d77f,Seoul,Which district might you visit to see soccer fields?
9a39d77f,Seoul,What activity might you commonly see people doing along the trail paths?
9a39d77f,Seoul,Which districts are notably popular for Han River cruise services?
c64c8161,Seoul,Which museum in Seoul is near the city hall and free to enter?
c64c8161,Seoul,Where is the Seoul branch of the National Museum of Modern and Contemporary Arts located?
c64c8161,Seoul,Which private-owned museum in Itaewon is noted as one of the best in Korea?
c64c8161,Seoul,Where can you find exhibitions from the Kansong Museum in Seoul?
c64c8161,Seoul,Where was the National Museum of Modern and Contemporary Arts originally located before its Seoul branch opened?
5b938f8f,Seoul,"If I get into a fight in Seoul and the other person is injured, am I legally protected if I didn't start it?"
5b938f8f,Seoul,Does self-defense always grant legal protection in Seoul?
5b938f8f,Seoul,Can I be held liable for injuries to an attacker even if I didn't initiate the fight in Seoul?
5b938f8f,Seoul,Is it possible to face legal consequences in Seoul if an attacker gets hurt in a fight I didn't start?
5b938f8f,Seoul,Does Seoul's law consider who started the fight when evaluating legal protection for self-defense?
b1ef2206,Seoul,Is it common for non-Korean men to face harassment from older Korean men when walking hand-in-hand with a Korean woman in Seoul?
b1ef2206,Seoul,What type of behavior might non-Korean men experience from drunk older Korean men in Seoul when accompanied by a Korean woman?
b1ef2206,Seoul,Has the issue of older Korean men harassing non-Korean men with Korean women improved over time in Seoul?
b1ef2206,Seoul, Who is most likely to be targeted by drunk older Korean men in Seoul regarding public displays of affection?
